product_id,product_name,category,subcategory,brand,sku,mrp,selling_price,cost_price,gst_rate,hsn_code,weight_grams,supplier_id,rating,review_count,is_active,launch_date
PRD0483,Maruti Lipstick Plus,Beauty & Health,Lipstick,Maruti,SKU-BEA-00483,3556,2800,2083,18,6681,3000,SUP0034,4.9,4920,1,14-05-2022
PRD0484,Pidilite Lipstick Elite,Beauty & Health,Lipstick,Pidilite,SKU-BEA-00484,691,597,301,18,9384,500,SUP0003,3.6,2994,1,11-09-2022
PRD0485,HCL Lipstick Ultra,Beauty & Health,Lipstick,HCL,SKU-BEA-00485,1123,999,567,18,4264,250,SUP0044,3.8,4522,1,05-02-2024
PRD0486,Noise Lipstick Max,Beauty & Health,Lipstick,Noise,SKU-BEA-00486,2363,1885,1060,18,4242,1000,SUP0149,4.8,847,1,09-10-2024
PRD0487,Godrej Lipstick Premium,Beauty & Health,Lipstick,Godrej,SKU-BEA-00487,2579,2097,1361,18,5451,1500,SUP0179,4.3,4979,1,07-08-2022
PRD0488,Usha Lipstick Lite,Beauty & Health,Lipstick,Usha,SKU-BEA-00488,3620,2690,1943,18,9378,1000,SUP0179,4.2,2409,1,04-02-2025
PRD0489,Finolex Lipstick Premium,Beauty & Health,Lipstick,Finolex,SKU-BEA-00489,250,221,154,18,6861,750,SUP0109,3.3,3049,1,29-03-2023
PRD0490,Voltas Lipstick Max,Beauty & Health,Lipstick,Voltas,SKU-BEA-00490,3219,2918,1798,18,6268,750,SUP0109,4.2,3163,1,01-09-2022
PRD0491,Infosys Face Wash Base,Beauty & Health,Face Wash,Infosys,SKU-BEA-00491,2835,2396,1732,18,7909,2000,SUP0037,3.7,2627,1,03-10-2021
PRD0492,Mahindra Face Wash Classic,Beauty & Health,Face Wash,Mahindra,SKU-BEA-00492,1499,1223,663,18,6355,2000,SUP0038,3.6,179,1,01-02-2025
PRD0493,Syska Face Wash Pro,Beauty & Health,Face Wash,Syska,SKU-BEA-00493,1438,1263,914,18,9642,100,SUP0149,3.8,138,1,04-01-2022
PRD0494,Titan Face Wash Premium,Beauty & Health,Face Wash,Titan,SKU-BEA-00494,1462,1224,636,18,6131,3000,SUP0118,4.2,3227,1,10-01-2024
PRD0495,Wipro Face Wash Pro,Beauty & Health,Face Wash,Wipro,SKU-BEA-00495,2251,1630,906,18,1170,500,SUP0038,3.4,2649,1,03-12-2023
PRD0496,Amul Face Wash Elite,Beauty & Health,Face Wash,Amul,SKU-BEA-00496,1160,881,658,18,1860,1000,SUP0118,4.7,357,1,09-03-2023
PRD0497,Havells Face Wash Ultra,Beauty & Health,Face Wash,Havells,SKU-BEA-00497,3743,2916,1967,18,3257,3000,SUP0149,3.4,2620,1,02-10-2024
PRD0498,V-Guard Face Wash Max,Beauty & Health,Face Wash,V-Guard,SKU-BEA-00498,3223,2836,1827,18,9029,1000,SUP0186,3.7,3959,1,16-12-2022
PRD0499,Amul Face Wash Max,Beauty & Health,Face Wash,Amul,SKU-BEA-00499,1957,1544,1040,18,2231,3000,SUP0080,3.3,112,1,07-02-2024
PRD0500,Noise Face Wash Elite,Beauty & Health,Face Wash,Noise,SKU-BEA-00500,633,527,376,18,6108,3000,SUP0186,4.3,4137,1,17-03-2022
PRD0501,Usha Yoga Mat Elite,Sports & Fitness,Yoga Mat,Usha,SKU-SPO-00501,35603,25568,14081,12,7556,750,SUP0150,3.3,3470,1,15-03-2023
PRD0502,Infosys Yoga Mat Plus,Sports & Fitness,Yoga Mat,Infosys,SKU-SPO-00502,12322,9951,5573,12,8550,500,SUP0021,3.7,3906,1,07-01-2024
PRD0503,Wipro Yoga Mat Max,Sports & Fitness,Yoga Mat,Wipro,SKU-SPO-00503,40916,36363,19550,12,9227,2000,SUP0083,4.1,440,1,21-07-2023
PRD0504,Orient Yoga Mat Ultra,Sports & Fitness,Yoga Mat,Orient,SKU-SPO-00504,66537,48271,26421,12,3894,1000,SUP0042,4.1,4048,1,02-02-2022
PRD0505,Marico Yoga Mat Pro,Sports & Fitness,Yoga Mat,Marico,SKU-SPO-00505,8834,7578,4878,12,4911,250,SUP0015,4.1,2261,1,15-12-2024
PRD0506,Finolex Yoga Mat Ultra,Sports & Fitness,Yoga Mat,Finolex,SKU-SPO-00506,31643,25983,16208,12,3802,750,SUP0051,3.8,2364,1,03-02-2023
PRD0507,Infosys Yoga Mat Base,Sports & Fitness,Yoga Mat,Infosys,SKU-SPO-00507,15547,12428,7695,12,6002,750,SUP0195,3.5,573,1,05-05-2023
PRD0508,Reliance Yoga Mat Pro,Sports & Fitness,Yoga Mat,Reliance,SKU-SPO-00508,54600,43948,23924,12,5322,250,SUP0065,3.5,84,1,19-02-2024
PRD0509,Noise Yoga Mat Pro,Sports & Fitness,Yoga Mat,Noise,SKU-SPO-00509,20512,16519,10602,12,5762,750,SUP0015,4.1,1375,1,02-01-2022
PRD0510,Havells Yoga Mat Elite,Sports & Fitness,Yoga Mat,Havells,SKU-SPO-00510,37367,29961,16908,12,8970,1000,SUP0069,3.8,116,1,02-03-2023
PRD0511,Pebble Dumbbells Classic,Sports & Fitness,Dumbbells,Pebble,SKU-SPO-00511,59453,43810,23140,12,9508,100,SUP0150,3.5,3366,1,05-03-2025
PRD0512,Noise Dumbbells Premium,Sports & Fitness,Dumbbells,Noise,SKU-SPO-00512,2726,2324,1370,12,2462,750,SUP0195,4.8,3099,1,05-01-2023
PRD0513,Crossbeats Dumbbells Lite,Sports & Fitness,Dumbbells,Crossbeats,SKU-SPO-00513,41525,29742,16843,12,6715,1500,SUP0097,3.9,3423,0,10-01-2023
PRD0514,Mahindra Dumbbells Base,Sports & Fitness,Dumbbells,Mahindra,SKU-SPO-00514,48078,38278,20315,12,8455,1500,SUP0065,3.7,73,1,27-04-2025
PRD0515,Hindusta Unilever Dumbbells Elite,Sports & Fitness,Dumbbells,Hindusta Unilever,SKU-SPO-00515,48074,34586,23037,12,5974,3000,SUP0150,3.7,2419,1,15-09-2021
PRD0516,Portronics Dumbbells Pro,Sports & Fitness,Dumbbells,Portronics,SKU-SPO-00516,9360,8388,5096,12,1010,100,SUP0061,3.6,2873,1,17-04-2024
PRD0517,Mivi Dumbbells Ultra,Sports & Fitness,Dumbbells,Mivi,SKU-SPO-00517,14497,10459,5602,12,4223,2000,SUP0195,4.2,666,1,28-08-2021
PRD0518,Crompton Dumbbells Premium,Sports & Fitness,Dumbbells,Crompton,SKU-SPO-00518,22300,16599,10053,12,2607,1000,SUP0158,4.8,4895,1,21-08-2024
PRD0519,Voltas Dumbbells Ultra,Sports & Fitness,Dumbbells,Voltas,SKU-SPO-00519,43602,38189,20389,12,4268,1000,SUP0042,3.7,2440,1,31-12-2024
PRD0520,Maruti Dumbbells Plus,Sports & Fitness,Dumbbells,Maruti,SKU-SPO-00520,33285,24938,13333,12,8240,1500,SUP0083,4.1,2934,1,16-11-2023
PRD0521,Polycab Cricket Bat Pro,Sports & Fitness,Cricket Bat,Polycab,SKU-SPO-00521,33835,30529,22572,12,7896,250,SUP0106,4.5,2482,1,24-09-2024
PRD0522,HCL Cricket Bat Ultra,Sports & Fitness,Cricket Bat,HCL,SKU-SPO-00522,51768,40989,21043,12,7433,500,SUP0142,3.9,53,1,19-05-2024
PRD0523,Bajaj Cricket Bat Plus,Sports & Fitness,Cricket Bat,Bajaj,SKU-SPO-00523,6527,5847,3410,12,2595,1000,SUP0158,4.2,2719,1,27-02-2022
PRD0524,Fire-Boltt Cricket Bat Max,Sports & Fitness,Cricket Bat,Fire-Boltt,SKU-SPO-00524,64114,48753,30668,12,9115,500,SUP0195,3.6,1272,1,22-03-2023
PRD0525,Reliance Cricket Bat Plus,Sports & Fitness,Cricket Bat,Reliance,SKU-SPO-00525,41291,32081,16578,12,3507,250,SUP0042,4.1,2030,1,19-02-2024
PRD0526,Fire-Boltt Cricket Bat Ultra,Sports & Fitness,Cricket Bat,Fire-Boltt,SKU-SPO-00526,35766,29384,17663,12,4015,750,SUP0021,4.6,4483,1,29-11-2024
PRD0527,Gizmore Cricket Bat Pro,Sports & Fitness,Cricket Bat,Gizmore,SKU-SPO-00527,10295,8372,4572,12,4943,500,SUP0158,4.1,4483,1,03-03-2024
PRD0528,Infosys Cricket Bat Ultra,Sports & Fitness,Cricket Bat,Infosys,SKU-SPO-00528,48522,38884,23244,12,2758,3000,SUP0163,3.9,3485,1,25-01-2023
PRD0529,Zebronics Cricket Bat Pro,Sports & Fitness,Cricket Bat,Zebronics,SKU-SPO-00529,28487,25820,17074,12,8282,100,SUP0061,4.7,2910,0,07-02-2024
PRD0530,Berger Cricket Bat Elite,Sports & Fitness,Cricket Bat,Berger,SKU-SPO-00530,1249,896,639,12,9244,750,SUP0069,3.8,4306,1,30-10-2021
PRD0531,Hindusta Unilever Badminton Racket Standard,Sports & Fitness,Badminton Racket,Hindusta Unilever,SKU-SPO-00531,30290,23358,14362,12,3294,1000,SUP0142,4.5,2486,0,10-11-2021
PRD0532,Orient Badminton Racket Base,Sports & Fitness,Badminton Racket,Orient,SKU-SPO-00532,40009,31215,21136,12,9306,5000,SUP0041,3.6,2659,1,25-09-2024
PRD0533,Gizmore Badminton Racket Lite,Sports & Fitness,Badminton Racket,Gizmore,SKU-SPO-00533,29978,26760,14930,12,2740,3000,SUP0005,4.8,3907,1,11-10-2022
PRD0534,Marico Badminton Racket Premium,Sports & Fitness,Badminton Racket,Marico,SKU-SPO-00534,9874,7208,4965,12,7882,250,SUP0041,3.3,2056,1,20-11-2021
PRD0535,Usha Badminton Racket Lite,Sports & Fitness,Badminton Racket,Usha,SKU-SPO-00535,51637,40048,23239,12,8364,2000,SUP0005,3.4,4705,1,29-07-2022
PRD0536,V-Guard Badminton Racket Lite,Sports & Fitness,Badminton Racket,V-Guard,SKU-SPO-00536,53110,44788,27254,12,9659,750,SUP0042,3.3,203,1,24-03-2025
PRD0537,Mahindra Badminton Racket Premium,Sports & Fitness,Badminton Racket,Mahindra,SKU-SPO-00537,13009,9510,6106,12,2179,1500,SUP0069,3.5,4331,1,22-08-2022
PRD0538,boAt Badminton Racket Elite,Sports & Fitness,Badminton Racket,boAt,SKU-SPO-00538,39932,33122,23627,12,2100,3000,SUP0150,3.9,3086,1,01-09-2024
PRD0539,Pebble Badminton Racket Max,Sports & Fitness,Badminton Racket,Pebble,SKU-SPO-00539,22428,19843,10176,12,9856,1500,SUP0096,3.2,2379,0,20-11-2022
PRD0540,Crompton Badminton Racket Ultra,Sports & Fitness,Badminton Racket,Crompton,SKU-SPO-00540,6470,4752,2464,12,4955,5000,SUP0041,4.8,4101,1,11-12-2024
PRD0541,Wipro Treadmill Pro,Sports & Fitness,Treadmill,Wipro,SKU-SPO-00541,47778,38491,19556,12,7904,1000,SUP0056,3.5,491,1,18-07-2024
PRD0542,Bajaj Treadmill Base,Sports & Fitness,Treadmill,Bajaj,SKU-SPO-00542,19644,15740,10636,12,1579,1500,SUP0142,4.9,3414,1,29-11-2024
PRD0543,Mivi Treadmill Pro,Sports & Fitness,Treadmill,Mivi,SKU-SPO-00543,43837,31675,16661,12,9136,5000,SUP0056,3.6,2874,1,07-03-2023
PRD0544,Bajaj Treadmill Elite,Sports & Fitness,Treadmill,Bajaj,SKU-SPO-00544,2698,2026,1321,12,7215,100,SUP0042,4.1,432,1,05-08-2023
PRD0545,Bajaj Electricals Treadmill Plus,Sports & Fitness,Treadmill,Bajaj Electricals,SKU-SPO-00545,56810,46261,28195,12,7024,1500,SUP0023,3.5,3581,1,24-10-2022
PRD0546,Portronics Treadmill Base,Sports & Fitness,Treadmill,Portronics,SKU-SPO-00546,1117,957,489,12,1244,750,SUP0106,4.6,632,1,09-12-2023
PRD0547,Mahindra Treadmill Max,Sports & Fitness,Treadmill,Mahindra,SKU-SPO-00547,25164,20885,15653,12,3125,2000,SUP0158,4.0,1007,1,27-11-2021
PRD0548,Godrej Treadmill Max,Sports & Fitness,Treadmill,Godrej,SKU-SPO-00548,42933,32734,19996,12,5959,1500,SUP0069,4.5,2402,1,06-11-2022
PRD0549,Berger Treadmill Plus,Sports & Fitness,Treadmill,Berger,SKU-SPO-00549,27751,21195,10883,12,7731,3000,SUP0097,3.7,1672,1,25-05-2024
PRD0550,Mivi Treadmill Pro,Sports & Fitness,Treadmill,Mivi,SKU-SPO-00550,16041,14111,10505,12,8213,3000,SUP0023,4.8,179,1,01-09-2021
PRD0551,Portronics Cycle Pro,Sports & Fitness,Cycle,Portronics,SKU-SPO-00551,30319,25476,14515,12,7290,3000,SUP0018,3.2,3139,1,22-09-2021
PRD0552,Orient Cycle Pro,Sports & Fitness,Cycle,Orient,SKU-SPO-00552,16075,12385,8237,12,1512,5000,SUP0106,4.5,217,1,13-05-2023
PRD0553,Portronics Cycle Base,Sports & Fitness,Cycle,Portronics,SKU-SPO-00553,19230,14490,8817,12,8004,100,SUP0065,4.6,4537,1,12-04-2025
PRD0554,Crossbeats Cycle Elite,Sports & Fitness,Cycle,Crossbeats,SKU-SPO-00554,37642,30675,17332,12,7247,3000,SUP0142,4.5,1956,1,25-07-2021
PRD0555,Berger Cycle Ultra,Sports & Fitness,Cycle,Berger,SKU-SPO-00555,8263,5904,3450,12,7465,100,SUP0106,4.2,2968,1,19-11-2022
PRD0556,Ambrane Cycle Standard,Sports & Fitness,Cycle,Ambrane,SKU-SPO-00556,1258,1107,784,12,3929,3000,SUP0142,4.0,3608,1,07-09-2021
PRD0557,Mivi Cycle Plus,Sports & Fitness,Cycle,Mivi,SKU-SPO-00557,17819,14575,8294,12,6145,250,SUP0142,3.9,2118,1,10-01-2023
PRD0558,Noise Cycle Lite,Sports & Fitness,Cycle,Noise,SKU-SPO-00558,10088,8636,6199,12,1812,750,SUP0041,3.4,320,1,26-04-2024
PRD0559,Voltas Cycle Pro,Sports & Fitness,Cycle,Voltas,SKU-SPO-00559,3858,3048,2249,12,5244,1000,SUP0051,3.2,2899,1,23-09-2021
PRD0560,Crompton Cycle Plus,Sports & Fitness,Cycle,Crompton,SKU-SPO-00560,8371,7453,4678,12,4882,750,SUP0085,3.8,3047,1,18-04-2025
PRD0561,Bajaj Electricals Football Base,Sports & Fitness,Football,Bajaj Electricals,SKU-SPO-00561,21545,18851,13139,12,6488,2000,SUP0065,4.7,3074,1,16-02-2023
PRD0562,ITC Football Base,Sports & Fitness,Football,ITC,SKU-SPO-00562,27206,24436,12373,12,4464,1500,SUP0023,4.1,4168,1,22-06-2025
PRD0563,Orient Football Premium,Sports & Fitness,Football,Orient,SKU-SPO-00563,42709,38485,26579,12,2285,250,SUP0023,4.8,1844,1,12-09-2024
PRD0564,Polycab Football Pro,Sports & Fitness,Football,Polycab,SKU-SPO-00564,47015,35620,23216,12,9592,5000,SUP0097,3.9,2210,1,14-09-2024
PRD0565,Marico Football Max,Sports & Fitness,Football,Marico,SKU-SPO-00565,25615,21839,13408,12,2890,750,SUP0069,4.0,3363,1,14-06-2023
PRD0566,HDFC Football Max,Sports & Fitness,Football,HDFC,SKU-SPO-00566,31158,24042,14719,12,7862,750,SUP0150,4.2,1031,0,07-11-2022
PRD0567,Portronics Football Ultra,Sports & Fitness,Football,Portronics,SKU-SPO-00567,50153,43939,25721,12,2932,250,SUP0056,3.9,4142,0,15-09-2024
PRD0568,Hero Football Lite,Sports & Fitness,Football,Hero,SKU-SPO-00568,16476,12089,6409,12,5315,5000,SUP0005,4.4,3854,1,09-03-2022
PRD0569,Bajaj Electricals Football Lite,Sports & Fitness,Football,Bajaj Electricals,SKU-SPO-00569,2440,1867,1173,12,9672,2000,SUP0018,4.7,2907,1,21-05-2025
PRD0570,Asian Paints Football Base,Sports & Fitness,Football,Asian Paints,SKU-SPO-00570,9727,8099,5282,12,2765,100,SUP0065,3.3,2912,0,09-10-2023
PRD0571,Bajaj Electricals Swimming Goggles Lite,Sports & Fitness,Swimming Goggles,Bajaj Electricals,SKU-SPO-00571,25559,19257,13159,12,9345,250,SUP0195,3.5,68,1,21-07-2023
PRD0572,Syska Swimming Goggles Elite,Sports & Fitness,Swimming Goggles,Syska,SKU-SPO-00572,30095,25161,17125,12,5576,250,SUP0041,3.6,4046,1,22-08-2024
PRD0573,Pebble Swimming Goggles Ultra,Sports & Fitness,Swimming Goggles,Pebble,SKU-SPO-00573,47967,38298,22239,12,6219,500,SUP0083,4.8,348,1,29-08-2022
PRD0574,Berger Swimming Goggles Plus,Sports & Fitness,Swimming Goggles,Berger,SKU-SPO-00574,51814,37991,22294,12,3713,250,SUP0065,3.7,3991,1,05-06-2022
PRD0575,Pidilite Swimming Goggles Ultra,Sports & Fitness,Swimming Goggles,Pidilite,SKU-SPO-00575,53073,40024,21422,12,4388,5000,SUP0051,4.6,1388,1,13-09-2021
PRD0576,Hero Swimming Goggles Standard,Sports & Fitness,Swimming Goggles,Hero,SKU-SPO-00576,916,735,404,12,7987,3000,SUP0005,4.1,3722,1,03-02-2022
PRD0577,Wipro Swimming Goggles Ultra,Sports & Fitness,Swimming Goggles,Wipro,SKU-SPO-00577,40211,29423,15350,12,3241,1000,SUP0096,4.4,959,0,02-12-2021
PRD0578,Dabur Swimming Goggles Elite,Sports & Fitness,Swimming Goggles,Dabur,SKU-SPO-00578,53833,47967,28004,12,8429,5000,SUP0041,4.3,611,1,30-03-2023
PRD0579,Infosys Swimming Goggles Max,Sports & Fitness,Swimming Goggles,Infosys,SKU-SPO-00579,62239,46508,33037,12,1583,100,SUP0065,3.6,4808,1,17-09-2022
PRD0580,Pidilite Swimming Goggles Classic,Sports & Fitness,Swimming Goggles,Pidilite,SKU-SPO-00580,35632,31108,17751,12,4253,250,SUP0041,4.8,1759,1,08-11-2021
PRD0581,Gizmore Gym Gloves Premium,Sports & Fitness,Gym Gloves,Gizmore,SKU-SPO-00581,18337,13966,9385,12,7230,750,SUP0015,4.3,3971,1,27-06-2022
PRD0582,Dabur Gym Gloves Premium,Sports & Fitness,Gym Gloves,Dabur,SKU-SPO-00582,25283,19443,12627,12,9903,3000,SUP0096,3.7,1798,1,02-02-2023
PRD0583,Voltas Gym Gloves Lite,Sports & Fitness,Gym Gloves,Voltas,SKU-SPO-00583,21444,16512,10174,12,6224,250,SUP0021,3.8,3266,1,10-03-2024
PRD0584,Polycab Gym Gloves Ultra,Sports & Fitness,Gym Gloves,Polycab,SKU-SPO-00584,53063,45336,28419,12,7701,100,SUP0061,4.2,2652,1,05-04-2023
PRD0585,V-Guard Gym Gloves Ultra,Sports & Fitness,Gym Gloves,V-Guard,SKU-SPO-00585,34348,28164,17500,12,4587,1500,SUP0015,4.3,378,1,11-10-2023
PRD0586,ITC Gym Gloves Plus,Sports & Fitness,Gym Gloves,ITC,SKU-SPO-00586,41161,35427,26108,12,6401,500,SUP0158,4.2,168,0,06-08-2021
PRD0587,Havells Gym Gloves Plus,Sports & Fitness,Gym Gloves,Havells,SKU-SPO-00587,31140,23413,15539,12,9497,750,SUP0106,3.8,1630,0,25-06-2024
PRD0588,Dabur Gym Gloves Standard,Sports & Fitness,Gym Gloves,Dabur,SKU-SPO-00588,25890,19316,11654,12,5074,100,SUP0069,3.3,169,1,06-06-2024
PRD0589,Finolex Gym Gloves Ultra,Sports & Fitness,Gym Gloves,Finolex,SKU-SPO-00589,35691,32077,16232,12,5051,100,SUP0061,3.7,1017,1,06-08-2023
PRD0590,HCL Gym Gloves Plus,Sports & Fitness,Gym Gloves,HCL,SKU-SPO-00590,66554,48830,25317,12,7805,100,SUP0018,3.2,4442,1,30-04-2022
PRD0591,Portronics Resistance Band Ultra,Sports & Fitness,Resistance Band,Portronics,SKU-SPO-00591,30035,25931,18052,12,7965,5000,SUP0150,4.5,2480,1,13-08-2022
PRD0592,Zebronics Resistance Band Plus,Sports & Fitness,Resistance Band,Zebronics,SKU-SPO-00592,37835,31192,17329,12,7657,5000,SUP0083,3.7,2334,1,20-06-2024
PRD0593,Orient Resistance Band Standard,Sports & Fitness,Resistance Band,Orient,SKU-SPO-00593,1994,1427,985,12,2774,3000,SUP0073,3.6,208,1,12-10-2022
PRD0594,boAt Resistance Band Standard,Sports & Fitness,Resistance Band,boAt,SKU-SPO-00594,42141,37205,19939,12,2370,250,SUP0061,4.2,1706,1,23-03-2024
PRD0595,Amul Resistance Band Elite,Sports & Fitness,Resistance Band,Amul,SKU-SPO-00595,11673,9561,6508,12,4808,100,SUP0096,4.5,2069,1,16-05-2023
PRD0596,Voltas Resistance Band Pro,Sports & Fitness,Resistance Band,Voltas,SKU-SPO-00596,57706,45453,25773,12,4427,5000,SUP0083,4.6,4474,1,18-02-2025
PRD0597,Syska Resistance Band Plus,Sports & Fitness,Resistance Band,Syska,SKU-SPO-00597,58205,46755,34145,12,7974,250,SUP0106,3.8,116,1,27-02-2022
PRD0598,V-Guard Resistance Band Classic,Sports & Fitness,Resistance Band,V-Guard,SKU-SPO-00598,8613,7748,4204,12,9594,3000,SUP0083,3.4,4486,1,12-07-2021
PRD0599,Bajaj Electricals Resistance Band Ultra,Sports & Fitness,Resistance Band,Bajaj Electricals,SKU-SPO-00599,25768,19581,12348,12,7088,500,SUP0163,3.4,4291,1,02-12-2024
PRD0600,Pebble Resistance Band Max,Sports & Fitness,Resistance Band,Pebble,SKU-SPO-00600,46916,39916,29300,12,3217,500,SUP0085,4.1,3886,1,24-10-2023
PRD0601,boAt Board Game Ultra,Toys & Baby,Board Game,boAt,SKU-TOY-00601,1045,748,505,12,4264,250,SUP0009,4.1,2716,1,24-12-2024
PRD0602,ITC Board Game Max,Toys & Baby,Board Game,ITC,SKU-TOY-00602,897,745,436,12,1231,750,SUP0120,3.7,3496,1,12-03-2023
PRD0603,Finolex Board Game Max,Toys & Baby,Board Game,Finolex,SKU-TOY-00603,2898,2285,1186,12,3497,250,SUP0135,4.4,2298,1,21-08-2024
PRD0604,Pebble Board Game Base,Toys & Baby,Board Game,Pebble,SKU-TOY-00604,4000,3336,2172,12,8756,750,SUP0167,3.5,1904,0,28-12-2021
PRD0605,Hindusta Unilever Board Game Standard,Toys & Baby,Board Game,Hindusta Unilever,SKU-TOY-00605,1924,1549,804,12,1855,500,SUP0009,4.1,3606,1,15-02-2024
PRD0606,Fire-Boltt Board Game Premium,Toys & Baby,Board Game,Fire-Boltt,SKU-TOY-00606,1358,1159,803,12,8773,1500,SUP0066,3.7,4281,1,01-12-2021
PRD0607,Godrej Board Game Ultra,Toys & Baby,Board Game,Godrej,SKU-TOY-00607,2157,1559,1056,12,8163,5000,SUP0177,4.0,2057,1,09-08-2024
PRD0608,Crompton Board Game Classic,Toys & Baby,Board Game,Crompton,SKU-TOY-00608,1835,1657,1147,12,6668,2000,SUP0052,3.6,4590,1,20-07-2022
PRD0609,Maruti Board Game Elite,Toys & Baby,Board Game,Maruti,SKU-TOY-00609,331,286,156,12,6085,1500,SUP0052,3.4,3026,1,18-04-2024
PRD0610,Berger Board Game Classic,Toys & Baby,Board Game,Berger,SKU-TOY-00610,612,473,283,12,5145,1000,SUP0135,4.3,4692,1,13-02-2024
PRD0611,Syska Educational Toy Elite,Toys & Baby,Educational Toy,Syska,SKU-TOY-00611,4856,4215,2958,12,1625,1500,SUP0145,3.2,1259,1,21-06-2022
PRD0612,Polycab Educational Toy Pro,Toys & Baby,Educational Toy,Polycab,SKU-TOY-00612,1314,1177,680,12,9914,1000,SUP0135,4.9,1595,1,28-07-2021
PRD0613,Voltas Educational Toy Standard,Toys & Baby,Educational Toy,Voltas,SKU-TOY-00613,2174,1585,997,12,7605,2000,SUP0125,4.6,508,1,16-04-2024
PRD0614,Berger Educational Toy Ultra,Toys & Baby,Educational Toy,Berger,SKU-TOY-00614,1020,886,577,12,9281,2000,SUP0009,3.5,31,1,15-08-2024
PRD0615,Havells Educational Toy Plus,Toys & Baby,Educational Toy,Havells,SKU-TOY-00615,5104,4018,2577,12,8585,250,SUP0145,3.4,746,1,17-12-2021
PRD0616,Portronics Educational Toy Pro,Toys & Baby,Educational Toy,Portronics,SKU-TOY-00616,482,363,201,12,7136,3000,SUP0167,3.3,2026,1,18-04-2025
PRD0617,Hero Educational Toy Ultra,Toys & Baby,Educational Toy,Hero,SKU-TOY-00617,1534,1286,700,12,3300,1500,SUP0066,3.9,1547,1,06-08-2022
PRD0618,Pidilite Educational Toy Standard,Toys & Baby,Educational Toy,Pidilite,SKU-TOY-00618,4481,3800,2449,12,6715,5000,SUP0100,4.0,1401,1,04-10-2024
PRD0619,Crossbeats Educational Toy Premium,Toys & Baby,Educational Toy,Crossbeats,SKU-TOY-00619,5649,4857,2849,12,5729,750,SUP0145,3.8,4131,1,26-12-2022
PRD0620,Godrej Educational Toy Pro,Toys & Baby,Educational Toy,Godrej,SKU-TOY-00620,2696,2314,1690,12,9471,500,SUP0036,4.0,3832,1,26-07-2023
PRD0621,Portronics Soft Toy Standard,Toys & Baby,Soft Toy,Portronics,SKU-TOY-00621,569,476,341,12,1129,500,SUP0012,3.9,2746,1,15-01-2022
PRD0622,Crompton Soft Toy Lite,Toys & Baby,Soft Toy,Crompton,SKU-TOY-00622,3111,2708,1863,12,8192,3000,SUP0120,4.2,3568,1,18-02-2024
PRD0623,Usha Soft Toy Ultra,Toys & Baby,Soft Toy,Usha,SKU-TOY-00623,3691,2966,1512,12,4838,5000,SUP0066,3.4,3493,1,18-09-2024
PRD0624,Tata Soft Toy Ultra,Toys & Baby,Soft Toy,Tata,SKU-TOY-00624,1933,1542,1112,12,9586,750,SUP0181,4.8,4657,1,17-03-2022
PRD0625,Bajaj Soft Toy Lite,Toys & Baby,Soft Toy,Bajaj,SKU-TOY-00625,1120,939,657,12,8515,2000,SUP0167,3.5,11,1,08-08-2022
PRD0626,Titan Soft Toy Max,Toys & Baby,Soft Toy,Titan,SKU-TOY-00626,990,857,522,12,5009,500,SUP0177,4.4,3070,1,16-05-2022
PRD0627,boAt Soft Toy Max,Toys & Baby,Soft Toy,boAt,SKU-TOY-00627,6142,4703,3424,12,7165,3000,SUP0145,4.4,789,1,06-04-2023
PRD0628,Voltas Soft Toy Premium,Toys & Baby,Soft Toy,Voltas,SKU-TOY-00628,3389,2518,1634,12,9750,250,SUP0145,3.8,4809,1,21-11-2024
PRD0629,Marico Soft Toy Pro,Toys & Baby,Soft Toy,Marico,SKU-TOY-00629,3894,3222,2102,12,7523,250,SUP0120,4.3,1136,1,22-09-2021
PRD0630,Bajaj Electricals Soft Toy Lite,Toys & Baby,Soft Toy,Bajaj Electricals,SKU-TOY-00630,1152,959,581,12,5668,1000,SUP0135,3.9,3942,1,04-11-2023
PRD0631,Finolex Remote Control Car Plus,Toys & Baby,Remote Control Car,Finolex,SKU-TOY-00631,5991,4437,2602,12,2661,2000,SUP0100,4.6,105,1,14-03-2022
PRD0632,Orient Remote Control Car Premium,Toys & Baby,Remote Control Car,Orient,SKU-TOY-00632,4328,3923,2375,12,1893,1000,SUP0135,3.9,954,1,02-01-2024
PRD0633,boAt Remote Control Car Plus,Toys & Baby,Remote Control Car,boAt,SKU-TOY-00633,3982,2943,2049,12,7947,5000,SUP0052,4.5,660,1,15-05-2023
PRD0634,Pidilite Remote Control Car Classic,Toys & Baby,Remote Control Car,Pidilite,SKU-TOY-00634,2279,1817,1106,12,8614,1000,SUP0125,3.3,4015,1,04-10-2021
PRD0635,Usha Remote Control Car Ultra,Toys & Baby,Remote Control Car,Usha,SKU-TOY-00635,2781,2266,1567,12,1385,5000,SUP0135,3.7,2407,1,29-07-2021
PRD0636,Titan Remote Control Car Pro,Toys & Baby,Remote Control Car,Titan,SKU-TOY-00636,626,490,310,12,7491,750,SUP0052,3.5,4387,1,16-04-2022
PRD0637,Bajaj Electricals Remote Control Car Base,Toys & Baby,Remote Control Car,Bajaj Electricals,SKU-TOY-00637,2947,2449,1373,12,9577,3000,SUP0100,3.3,2680,1,20-04-2022
